|trigger_name|name        |error_radius|time                   |end_time               |trigger_time           |trigger_type|geo_long|geo_lat |localization_source|
|bn121227687 |TGF121227687|     34.6833|2012-12-27 16:27:08.444|2012-12-27 16:37:22.854|2012-12-27 16:29:20.430|TGF         |        |        |Fermi, GBM FSW     |
|bn121225701 |TGF121225701|     26.9667|2012-12-25 16:47:25.312|2012-12-25 16:57:39.722|2012-12-25 16:49:40.530|TGF         |        |        |Fermi, GBM FSW     |
|bn121224612 |TGF121224612|      7.1500|2012-12-24 14:39:43.254|2012-12-24 14:49:57.665|2012-12-24 14:41:55.480|TGF         |        |        |Fermi, GBM         |
|bn121214906 |TGF121214906|     34.9167|2012-12-14 21:41:54.214|2012-12-14 21:52:08.623|2012-12-14 21:44:09.384|TGF         |        |        |Fermi, GBM FSW     |
|bn121212349 |TGF121212349|     32.8167|2012-12-12 08:20:35.267|2012-12-12 08:30:49.679|2012-12-12 08:22:51.606|TGF         |        |        |Fermi, GBM         |
|bn121211289 |TGF121211289|      8.8000|2012-12-11 06:53:17.397|2012-12-11 07:03:23.616|2012-12-11 06:55:29.031|TGF         |180.6830|-13.5830|Fermi, GBM         |
|bn121210138 |TGF121210138|     26.8500|2012-12-10 03:16:34.916|2012-12-10 03:26:49.326|2012-12-10 03:18:53.894|TGF         |106.7500| -6.0330|Fermi, GBM FSW     |
|bn121207917 |TGF121207917|     26.0000|2012-12-07 21:57:53.074|2012-12-07 22:08:07.485|2012-12-07 22:00:05.429|TGF         | 10.7830| -0.0500|Fermi, GBM FSW     |
|bn121207514 |TGF121207514|     25.8500|2012-12-07 12:17:51.070|2012-12-07 12:28:05.482|2012-12-07 12:20:09.105|TGF         |132.2000|-12.2000|Fermi, GBM FSW     |
|bn121206588 |TGF121206588|     33.3667|2012-12-06 14:04:55.476|2012-12-06 14:15:09.887|2012-12-06 14:07:09.574|TGF         |120.4830| -8.8330|Fermi, GBM FSW     |
|bn121202520 |TGF121202520|     29.3167|2012-12-02 12:27:14.738|2012-12-02 12:37:29.148|2012-12-02 12:29:29.140|TGF         | 23.0000| -3.7000|Fermi, GBM FSW     |
|bn121201261 |TGF121201261|     30.9000|2012-12-01 06:13:46.223|2012-12-01 06:24:00.632|2012-12-01 06:16:03.105|TGF         |121.5830| -1.5500|Fermi, GBM FSW     |
|bn121130532 |TGF121130532|     37.1000|2012-11-30 12:44:28.555|2012-11-30 12:54:34.772|2012-11-30 12:46:43.725|TGF         | 28.8670| -1.2330|Fermi, GBM FSW     |
|bn121129774 |TGF121129774|     33.5333|2012-11-29 18:32:10.442|2012-11-29 18:42:24.850|2012-11-29 18:34:26.732|TGF         |143.3170|  8.4670|Fermi, GBM FSW     |
|bn121125826 |TGF121125826|     25.6333|2012-11-25 19:46:55.717|2012-11-25 19:53:20.747|2012-11-25 19:49:10.967|TGF         |299.2830|  8.3330|Fermi, GBM FSW     |
|bn121125700 |TGF121125700|     23.0000|2012-11-25 16:45:03.785|2012-11-25 16:55:18.195|2012-11-25 16:47:17.083|TGF         | 16.1000| -5.9500|Fermi, GBM FSW     |
|bn121123712 |TGF121123712|     26.7000|2012-11-23 17:03:23.459|2012-11-23 17:13:37.869|2012-11-23 17:05:35.685|TGF         | 25.4330| -5.2670|Fermi, GBM FSW     |
|bn121122809 |TGF121122809|     30.3000|2012-11-22 19:22:53.547|2012-11-22 19:33:07.956|2012-11-22 19:25:10.061|TGF         |132.6330|-14.9170|Fermi, GBM FSW     |
|bn121117753 |TGF121117753|     32.2000|2012-11-17 18:02:18.005|2012-11-17 18:12:32.415|2012-11-17 18:04:34.103|TGF         | 66.4000| -9.5670|Fermi, GBM FSW     |
|bn121114355 |TGF121114355|     30.4667|2012-11-14 08:28:12.543|2012-11-14 08:38:26.954|2012-11-14 08:30:30.593|TGF         |125.5170| 25.5170|Fermi, GBM FSW     |
|bn121112183 |TGF121112183|     33.7167|2012-11-12 04:20:45.773|2012-11-12 04:27:35.380|2012-11-12 04:23:03.567|TGF         |281.1330|  6.2000|Fermi, GBM FSW     |
|bn121106283 |TGF121106283|     28.4167|2012-11-06 06:45:11.777|2012-11-06 06:55:17.995|2012-11-06 06:47:23.203|TGF         |265.6170| 16.5000|Fermi, GBM FSW     |
|bn121104065 |TGF121104065|     33.7167|2012-11-04 01:31:10.410|2012-11-04 01:41:24.820|2012-11-04 01:33:26.332|TGF         |185.9670|-14.8330|Fermi, GBM FSW     |
|bn121103428 |TGF121103428|     35.0167|2012-11-03 10:13:34.379|2012-11-03 10:23:48.789|2012-11-03 10:15:51.165|TGF         |195.0670| 25.0830|Fermi, GBM FSW     |
|bn121101287 |TGF121101287|     26.5167|2012-11-01 06:50:59.726|2012-11-01 07:01:14.136|2012-11-01 06:53:13.504|TGF         |147.7330| -6.4000|Fermi, GBM FSW     |
|bn121031293 |TGF121031293|     15.2833|2012-10-31 06:59:34.294|2012-10-31 07:09:40.513|2012-10-31 07:01:45.976|TGF         |150.6170| -7.6330|Fermi, GBM FSW     |
|bn121028243 |TGF121028243|     31.3667|2012-10-28 05:47:19.245|2012-10-28 05:57:33.656|2012-10-28 05:49:37.535|TGF         |175.6670|-14.5670|Fermi, GBM FSW     |
|bn121023616 |TGF121023616|     25.9667|2012-10-23 14:44:31.516|2012-10-23 14:54:45.927|2012-10-23 14:46:45.535|TGF         |124.7670|  6.8500|Fermi, GBM FSW     |
|bn121023222 |TGF121023222|     26.8167|2012-10-23 05:17:14.177|2012-10-23 05:27:28.587|2012-10-23 05:19:30.947|TGF         |287.4170| 14.3670|Fermi, GBM FSW     |
|bn121021959 |TGF121021959|     31.0500|2012-10-21 22:58:50.963|2012-10-21 23:09:05.374|2012-10-21 23:01:04.421|TGF         | 10.0000|  5.0000|Fermi, GBM FSW     |
|bn121017715 |TGF121017715|     30.4833|2012-10-17 17:06:57.702|2012-10-17 17:17:12.113|2012-10-17 17:09:10.377|TGF         |105.4500| -6.9830|Fermi, GBM FSW     |
|bn121015868 |TGF121015868|     26.5500|2012-10-15 20:47:44.526|2012-10-15 20:57:58.935|2012-10-15 20:49:59.184|TGF         |104.3500| 11.4670|Fermi, GBM FSW     |
|bn121015732 |TGF121015732|     26.3333|2012-10-15 17:31:40.283|2012-10-15 17:41:54.692|2012-10-15 17:33:59.421|TGF         |136.2670|  3.2830|Fermi, GBM FSW     |
|bn121012817 |TGF121012817|     19.5000|2012-10-12 19:33:41.800|2012-10-12 19:43:56.209|2012-10-12 19:35:56.154|TGF         |124.3830|  1.4170|Fermi, GBM FSW     |
|bn121012241 |TGF121012241|     26.4333|2012-10-12 05:45:01.691|2012-10-12 05:55:16.101|2012-10-12 05:47:13.933|TGF         | 91.3330| 22.9000|Fermi, GBM FSW     |
|bn121011427 |TGF121011427|     27.1167|2012-10-11 10:12:32.141|2012-10-11 10:22:46.550|2012-10-11 10:14:46.863|TGF         |282.0500|  4.5670|Fermi, GBM FSW     |
|bn121010862 |TGF121010862|     35.0000|2012-10-10 20:38:53.005|2012-10-10 20:41:21.487|2012-10-10 20:41:09.295|TGF         |300.1170|  0.0330|Fermi, GBM FSW     |
|bn121008872 |TGF121008872|     24.1667|2012-10-08 20:52:45.566|2012-10-08 20:59:02.404|2012-10-08 20:55:00.160|TGF         |296.3000|  7.4500|Fermi, GBM FSW     |
|bn121008333 |TGF121008333|     26.2167|2012-10-08 07:57:34.094|2012-10-08 08:07:48.503|2012-10-08 07:59:46.911|TGF         | 89.3670| 22.7170|Fermi, GBM FSW     |
|bn121001844 |TGF121001844|     12.1667|2012-10-01 20:12:52.137|2012-10-01 20:23:06.548|2012-10-01 20:15:10.267|TGF         |327.7670| 19.7830|Fermi, LAT         |
|bn120930986 |TGF120930986|     17.0500|2012-09-30 23:37:19.859|2012-09-30 23:47:34.269|2012-09-30 23:39:32.053|TGF         |299.6500| 14.3500|Fermi, GBM FSW     |
|bn120925954 |TGF120925954|     35.0167|2012-09-25 22:52:09.801|2012-09-25 23:02:24.211|2012-09-25 22:54:24.427|TGF         |  5.0330|  8.0330|Fermi, GBM FSW     |
|bn120920825 |TGF120920825|     50.0000|2012-09-20 19:44:59.749|2012-09-20 19:55:14.159|2012-09-20 19:47:18.215|TGF         |290.0500|  0.6000|Fermi, GBM FSW     |
|bn120913078 |TGF120913078|     25.0000|2012-09-13 01:50:32.181|2012-09-13 02:00:46.590|2012-09-13 01:52:44.135|TGF         |279.1830|  9.9670|Fermi, GBM FSW     |
|bn120911417 |TGF120911417|     27.5333|2012-09-11 09:57:59.907|2012-09-11 10:08:14.317|2012-09-11 10:00:18.070|TGF         |143.5830| -2.3500|Fermi, GBM FSW     |
|bn120908579 |TGF120908579|     33.3167|2012-09-08 13:50:56.787|2012-09-08 14:00:38.428|2012-09-08 13:53:08.373|TGF         |159.1500| 19.1830|Fermi, GBM FSW     |
|bn120902703 |TGF120902703|     50.0000|2012-09-02 16:49:57.733|2012-09-02 16:58:50.221|2012-09-02 16:52:11.815|TGF         |273.2670|  9.2170|Fermi, GBM FSW     |
|bn120830762 |TGF120830762|     24.6667|2012-08-30 18:14:44.759|2012-08-30 18:24:59.169|2012-08-30 18:16:58.569|TGF         |128.1670|  6.3500|Fermi, GBM FSW     |
|bn120827282 |TGF120827282|     30.7000|2012-08-27 06:43:40.731|2012-08-27 06:53:55.141|2012-08-27 06:45:53.037|TGF         |137.6000| -1.5330|Fermi, GBM FSW     |
|bn120823943 |TGF120823943|     34.9667|2012-08-23 22:35:05.172|2012-08-23 22:45:11.389|2012-08-23 22:37:16.838|TGF         |135.8330| 14.8170|Fermi, GBM FSW     |
|bn120822711 |TGF120822711|     23.6000|2012-08-22 17:00:56.727|2012-08-22 17:11:11.137|2012-08-22 17:03:15.929|TGF         | 16.9000| -0.7170|Fermi, GBM FSW     |
|bn120821387 |TGF120821387|     50.0000|2012-08-21 09:15:04.828|2012-08-21 09:25:19.239|2012-08-21 09:17:17.406|TGF         |150.1170| -3.8170|Fermi, GBM FSW     |
|bn120818995 |TGF120818995|     33.3667|2012-08-18 23:50:48.428|2012-08-19 00:00:54.647|2012-08-18 23:52:59.903|TGF         |274.7000| 12.2670|Fermi, GBM FSW     |
|bn120818925 |TGF120818925|     26.4500|2012-08-18 22:10:12.446|2012-08-18 22:20:26.856|2012-08-18 22:12:25.616|TGF         |281.3000| 19.0500|Fermi, GBM FSW     |
|bn120809447 |TGF120809447|     30.7667|2012-08-09 10:41:35.514|2012-08-09 10:43:54.076|2012-08-09 10:43:53.724|TGF         |137.9830| 24.8000|Fermi, GBM FSW     |
|bn120808908 |TGF120808908|     35.2500|2012-08-08 21:44:52.056|2012-08-08 21:55:06.466|2012-08-08 21:47:08.746|TGF         |280.6500| 20.0170|Fermi, GBM         |
|bn120803689 |TGF120803689|     27.4667|2012-08-03 16:30:19.658|2012-08-03 16:40:34.067|2012-08-03 16:32:31.852|TGF         |126.7830| 18.1670|Fermi, GBM FSW     |
|bn120728461 |TGF120728461|     35.4000|2012-07-28 11:02:07.407|2012-07-28 11:10:35.318|2012-07-28 11:04:18.897|TGF         |252.9500| 19.3830|Fermi, GBM FSW     |
|bn120727939 |TGF120727939|     26.9833|2012-07-27 22:30:04.062|2012-07-27 22:40:18.470|2012-07-27 22:32:23.183|TGF         |125.3000|  3.4170|Fermi, GBM FSW     |
|bn120723882 |TGF120723882|     16.8667|2012-07-23 21:07:12.054|2012-07-23 21:17:26.462|2012-07-23 21:09:23.976|TGF         | 85.8330| 25.2170|Fermi, GBM         |
|bn120708971 |TGF120708971|     33.7167|2012-07-08 23:15:37.814|2012-07-08 23:25:52.221|2012-07-08 23:17:53.976|TGF         |140.0330| 20.6000|Fermi, GBM FSW     |
|bn120708662 |TGF120708662|     50.0000|2012-07-08 15:50:50.087|2012-07-08 16:01:04.492|2012-07-08 15:53:06.344|TGF         | 18.3170|  1.6670|Fermi, GBM FSW     |
|bn120704951 |TGF120704951|     18.5000|2012-07-04 22:46:59.836|2012-07-04 22:51:38.369|2012-07-04 22:49:17.039|TGF         |297.6500|  4.2000|Fermi, GBM         |
|bn120630434 |TGF120630434|     19.8833|2012-06-30 10:22:08.090|2012-06-30 10:32:22.492|2012-06-30 10:24:26.122|TGF         | 92.2830| 24.9000|Fermi, GBM FSW     |
|bn120628127 |TGF120628127|     50.0000|2012-06-28 03:00:12.862|2012-06-28 03:06:13.315|2012-06-28 03:02:29.568|TGF         |284.6000|  5.3670|Fermi, GBM FSW     |
|bn120623258 |TGF120623258|     23.7000|2012-06-23 06:09:32.822|2012-06-23 06:19:47.231|2012-06-23 06:11:47.048|TGF         | 98.8830| -3.4830|Fermi, GBM FSW     |
|bn120611732 |TGF120611732|     35.0167|2012-06-11 17:32:10.022|2012-06-11 17:42:16.239|2012-06-11 17:34:21.288|TGF         | 24.5830| -0.0500|Fermi, GBM FSW     |
|bn120605851 |TGF120605851|     24.8000|2012-06-05 20:22:40.363|2012-06-05 20:32:54.771|2012-06-05 20:24:58.860|TGF         |107.0330| 25.1170|Fermi, GBM FSW     |
|bn120605312 |TGF120605312|     22.3667|2012-06-05 07:27:33.825|2012-06-05 07:37:48.234|2012-06-05 07:29:47.619|TGF         |258.0670| 14.3500|Fermi, GBM FSW     |
|bn120604082 |TGF120604082|     21.6833|2012-06-04 01:55:55.143|2012-06-04 02:06:09.552|2012-06-04 01:58:07.305|TGF         |146.7000| -4.0830|Fermi, GBM FSW     |
|bn120602615 |TGF120602615|     26.5833|2012-06-02 14:43:01.586|2012-06-02 14:53:07.803|2012-06-02 14:45:12.788|TGF         |277.0330| 17.2500|Fermi, GBM         |
|bn120530347 |TGF120530347|     50.0000|2012-05-30 08:16:57.454|2012-05-30 08:26:39.094|2012-05-30 08:19:11.439|TGF         |276.1170|  7.7330|Fermi, GBM FSW     |
|bn120527824 |TGF120527824|     26.2667|2012-05-27 19:44:45.751|2012-05-27 19:55:00.160|2012-05-27 19:46:59.577|TGF         |100.0000| -3.4000|Fermi, GBM FSW     |
|bn120526439 |TGF120526439|     31.2333|2012-05-26 10:30:24.952|2012-05-26 10:40:39.361|2012-05-26 10:32:36.858|TGF         |280.4170| 10.9330|Fermi, GBM FSW     |
|bn120525445 |TGF120525445|     35.0333|2012-05-25 10:38:11.226|2012-05-25 10:48:25.634|2012-05-25 10:40:27.788|TGF         |282.2330|  9.2500|Fermi, GBM FSW     |
|bn120524451 |TGF120524451|     28.3667|2012-05-24 10:46:32.041|2012-05-24 10:56:46.450|2012-05-24 10:48:49.499|TGF         |285.7500|  8.3330|Fermi, GBM FSW     |
|bn120522887 |TGF120522887|     34.7500|2012-05-22 21:15:35.600|2012-05-22 21:21:36.054|2012-05-22 21:17:36.114|TGF         |289.0000|  6.4830|Fermi, GBM FSW     |
|bn120520437 |TGF120520437|     31.6333|2012-05-20 10:26:57.129|2012-05-20 10:37:11.540|2012-05-20 10:29:13.788|TGF         |115.4830|  3.9830|Fermi, GBM FSW     |
|bn120514875 |TGF120514875|     50.0000|2012-05-14 20:57:17.689|2012-05-14 21:07:32.099|2012-05-14 20:59:30.731|TGF         | 15.4500| -2.9000|Fermi, GBM FSW     |
|bn120510198 |TGF120510198|     31.4000|2012-05-10 04:43:25.309|2012-05-10 04:53:39.717|2012-05-10 04:45:39.454|TGF         | 87.9500| -9.7670|Fermi, GBM FSW     |
|bn120430757 |TGF120430757|     25.8833|2012-04-30 18:08:30.148|2012-04-30 18:18:44.557|2012-04-30 18:10:47.542|TGF         |141.5670|  8.9000|Fermi, GBM FSW     |
|bn120430163 |TGF120430163|     25.9333|2012-04-30 03:52:44.023|2012-04-30 04:02:50.239|2012-04-30 03:54:55.769|TGF         |  9.8170|  4.4670|Fermi, GBM         |
|bn120428015 |TGF120428015|     33.4667|2012-04-28 00:19:35.847|2012-04-28 00:29:50.256|2012-04-28 00:21:47.785|TGF         |285.8330|  7.8670|Fermi, GBM FSW     |
|bn120425260 |TGF120425260|     31.3000|2012-04-25 06:11:45.951|2012-04-25 06:22:00.360|2012-04-25 06:13:58.737|TGF         | 10.1830|  5.7500|Fermi, LAT         |
|bn120422444 |TGF120422444|     50.0000|2012-04-22 10:36:27.963|2012-04-22 10:46:42.373|2012-04-22 10:38:40.013|TGF         |144.2000| -6.4830|Fermi, GBM FSW     |
|bn120410553 |TGF120410553|     25.9167|2012-04-10 13:13:34.551|2012-04-10 13:23:48.961|2012-04-10 13:15:51.817|TGF         | 27.8330|  1.4000|Fermi, GBM FSW     |
|bn120407872 |TGF120407872|     34.9167|2012-04-07 20:52:45.026|2012-04-07 21:02:59.435|2012-04-07 20:55:04.004|TGF         |124.8170|  3.8000|Fermi, GBM FSW     |
|bn120330894 |TGF120330894|     26.3333|2012-03-30 21:24:35.112|2012-03-30 21:34:49.522|2012-03-30 21:26:50.154|TGF         | 28.8330|-16.4170|Fermi, GBM FSW     |
|bn120329894 |TGF120329894|     17.4333|2012-03-29 21:24:41.168|2012-03-29 21:34:47.386|2012-03-29 21:26:52.562|TGF         |  5.3170| -3.2670|Fermi, GBM         |
|bn120312139 |TGF120312139|     31.7000|2012-03-12 03:17:30.102|2012-03-12 03:27:44.511|2012-03-12 03:19:47.592|TGF         | 63.3170| -7.4330|Fermi, GBM FSW     |
|bn120311143 |TGF120311143|     35.2667|2012-03-11 03:24:16.105|2012-03-11 03:34:30.512|2012-03-11 03:26:34.523|TGF         | 62.2330| -4.1500|Fermi, GBM FSW     |
|bn120308186 |TGF120308186|     32.3833|2012-03-08 04:25:18.509|2012-03-08 04:35:32.919|2012-03-08 04:27:37.647|TGF         |203.5670|-16.2830|Fermi, GBM FSW     |
|bn120307586 |TGF120307586|     31.2167|2012-03-07 14:01:49.325|2012-03-07 14:12:03.736|2012-03-07 14:04:03.055|TGF         | 45.5170|-21.7000|Fermi, GBM FSW     |
|bn120227627 |TGF120227627|     35.1833|2012-02-27 15:00:00.346|2012-02-27 15:10:14.756|2012-02-27 15:02:14.220|TGF         | 14.8670|-16.5830|Fermi, GBM FSW     |
|bn120226231 |TGF120226231|     34.8833|2012-02-26 05:30:57.439|2012-02-26 05:41:11.850|2012-02-26 05:33:09.697|TGF         |148.5170| -8.8830|Fermi, GBM FSW     |
|bn120223380 |TGF120223380|     35.0000|2012-02-23 09:04:22.195|2012-02-23 09:14:36.605|2012-02-23 09:06:36.662|TGF         |104.2000| -2.8830|Fermi, GBM         |
|bn120222724 |TGF120222724|     19.3500|2012-02-22 17:19:39.616|2012-02-22 17:29:54.026|2012-02-22 17:21:57.794|TGF         | 19.0500|-16.9500|Fermi, GBM FSW     |
|bn120213931 |TGF120213931|     23.1667|2012-02-13 22:18:44.379|2012-02-13 22:28:58.787|2012-02-13 22:20:58.988|TGF         |127.0500|-11.7170|Fermi, GBM FSW     |
|bn120122331 |TGF120122331|     23.9667|2012-01-22 07:54:58.112|2012-01-22 08:05:12.523|2012-01-22 07:57:16.178|TGF         |132.5170|-20.4830|Fermi, GBM         |
|bn120117499 |TGF120117499|     30.9167|2012-01-17 11:56:02.360|2012-01-17 12:06:16.771|2012-01-17 11:58:18.826|TGF         |133.8500|-12.2500|Fermi, GBM FSW     |
|bn120114563 |TGF120114563|     35.0333|2012-01-14 13:29:11.328|2012-01-14 13:39:25.738|2012-01-14 13:31:24.610|TGF         | 20.6330|-17.2830|Fermi, GBM FSW     |
|bn120114495 |TGF120114495|     50.0000|2012-01-14 11:50:28.389|2012-01-14 12:00:10.031|2012-01-14 11:52:40.599|TGF         | 33.7000|-12.8170|Fermi, GBM FSW     |
|bn120114380 |TGF120114380|     34.8000|2012-01-14 09:05:00.137|2012-01-14 09:15:14.548|2012-01-14 09:07:18.396|TGF         |177.2830|-20.2500|Fermi, GBM FSW     |
|bn120113235 |TGF120113235|     25.6167|2012-01-13 05:35:59.438|2012-01-13 05:46:13.847|2012-01-13 05:38:12.608|TGF         |131.7830|-10.6330|Fermi, GBM FSW     |
|bn120110812 |TGF120110812|     26.2333|2012-01-10 19:27:10.890|2012-01-10 19:37:25.299|2012-01-10 19:29:24.060|TGF         |101.6000|  0.9170|Fermi, GBM FSW     |
|bn111212461 |TGF111212461|     50.0000|2011-12-12 11:01:17.599|2011-12-12 11:11:23.818|2011-12-12 11:03:29.106|TGF         |115.1670| 10.0000|Fermi, GBM FSW     |
|bn111210978 |TGF111210978|     26.8333|2011-12-10 23:26:26.804|2011-12-10 23:36:41.215|2011-12-10 23:28:44.407|TGF         |167.2000|-23.9830|Fermi, GBM FSW     |
|bn111210260 |TGF111210260|     24.3667|2011-12-10 06:12:16.392|2011-12-10 06:22:30.803|2011-12-10 06:14:35.146|TGF         |134.4670|-19.6500|Fermi, GBM FSW     |
|bn111209613 |TGF111209613|     32.3333|2011-12-09 14:40:26.899|2011-12-09 14:50:41.311|2011-12-09 14:42:40.182|TGF         | 91.1830| 13.6170|Fermi, GBM FSW     |
|bn111207484 |TGF111207484|     26.8333|2011-12-07 11:34:03.508|2011-12-07 11:44:17.919|2011-12-07 11:36:17.014|TGF         |110.1000| -6.4670|Fermi, GBM FSW     |
|bn111201690 |TGF111201690|     26.1167|2011-12-01 16:30:40.402|2011-12-01 16:33:02.740|2011-12-01 16:32:55.444|TGF         |283.0500| -4.1000|Fermi, GBM FSW     |
|bn111130501 |TGF111130501|     32.1000|2011-11-30 11:58:31.716|2011-11-30 12:08:46.126|2011-11-30 12:00:47.158|TGF         | 19.5330|-12.6330|Fermi, GBM FSW     |
|bn111126752 |TGF111126752|     32.5167|2011-11-26 18:00:21.725|2011-11-26 18:10:36.134|2011-11-26 18:02:37.791|TGF         |115.8830|  2.7330|Fermi, GBM FSW     |
|bn111126681 |TGF111126681|     22.1000|2011-11-26 16:18:19.978|2011-11-26 16:28:34.388|2011-11-26 16:20:36.108|TGF         |119.3330| -7.9170|Fermi, GBM FSW     |
|bn111126190 |TGF111126190|     26.1667|2011-11-26 04:31:26.838|2011-11-26 04:41:41.247|2011-11-26 04:33:41.672|TGF         |149.8670| -6.2170|Fermi, GBM FSW     |
|bn111123275 |TGF111123275|     26.3333|2011-11-23 06:34:25.032|2011-11-23 06:44:39.441|2011-11-23 06:36:42.873|TGF         |148.3330| -9.2500|Fermi, GBM FSW     |
|bn111122706 |TGF111122706|     28.3667|2011-11-22 16:54:57.050|2011-11-22 17:05:11.460|2011-11-22 16:57:14.796|TGF         |149.2330| -4.0500|Fermi, GBM FSW     |
|bn111121780 |TGF111121780|     33.5667|2011-11-21 18:40:58.929|2011-11-21 18:51:13.339|2011-11-21 18:43:14.147|TGF         |136.7830| -0.7670|Fermi, GBM FSW     |
|bn111121424 |TGF111121424|     34.8333|2011-11-21 10:08:54.439|2011-11-21 10:19:08.850|2011-11-21 10:11:11.098|TGF         |132.7170|-18.2830|Fermi, GBM FSW     |
|bn111119856 |TGF111119856|     32.4667|2011-11-19 20:29:51.709|2011-11-19 20:40:06.118|2011-11-19 20:32:04.319|TGF         |111.8670| -6.6830|Fermi, GBM FSW     |
|bn111112800 |TGF111112800|     50.0000|2011-11-12 19:09:35.681|2011-11-12 19:19:50.092|2011-11-12 19:11:53.428|TGF         | 18.0170|  1.2330|Fermi, GBM FSW     |
|bn111106412 |TGF111106412|     22.7000|2011-11-06 09:51:18.622|2011-11-06 10:01:33.032|2011-11-06 09:53:34.912|TGF         | 65.4830| 15.6000|Fermi, GBM FSW     |
|bn111031274 |TGF111031274|     26.0500|2011-10-31 06:32:20.764|2011-10-31 06:35:08.703|2011-10-31 06:34:39.663|TGF         |304.3000|  1.2670|Fermi, GBM FSW     |
|bn111027761 |TGF111027761|     50.0000|2011-10-27 18:13:38.621|2011-10-27 18:23:53.030|2011-10-27 18:15:57.855|TGF         |154.3830|  2.1330|Fermi, GBM FSW     |
|bn111027597 |TGF111027597|     23.0167|2011-10-27 14:17:14.282|2011-10-27 14:27:28.693|2011-10-27 14:19:30.668|TGF         | 42.2000|  1.4000|Fermi, GBM FSW     |
|bn111027331 |TGF111027331|     13.4000|2011-10-27 07:54:12.143|2011-10-27 08:04:26.553|2011-10-27 07:56:25.585|TGF         |135.5000| -0.7500|Fermi, GBM         |
|bn111025406 |TGF111025406|     30.8000|2011-10-25 09:42:20.391|2011-10-25 09:52:34.802|2011-10-25 09:44:33.690|TGF         |109.1670| -7.4000|Fermi, GBM FSW     |
|bn111024345 |TGF111024345|     35.2667|2011-10-24 08:14:28.226|2011-10-24 08:24:42.636|2011-10-24 08:16:40.180|TGF         |136.3330| -8.7500|Fermi, GBM FSW     |
|bn111023352 |TGF111023352|     32.5333|2011-10-23 08:23:53.650|2011-10-23 08:34:08.061|2011-10-23 08:26:11.125|TGF         |145.5000| -7.0330|Fermi, GBM FSW     |
|bn111020367 |TGF111020367|     28.8167|2011-10-20 08:46:09.051|2011-10-20 08:56:15.270|2011-10-20 08:48:20.653|TGF         |152.4670|-11.6670|Fermi, GBM FSW     |
|bn111004631 |TGF111004631|     35.1167|2011-10-04 15:06:52.493|2011-10-04 15:17:06.903|2011-10-04 15:09:04.623|TGF         | 27.8500| -1.6170|Fermi, GBM FSW     |
